Número da Compra;Número do Item;Descrição;Descrição Detalhada;Início da Vigência;Fim da Vigência;Unidade;Qtd. Autorizada;Fornecedor;Val. Unitário;Qtd. Saldo;Link do Item;Tipo de Compra;Número do Pregão;Ano do Pregão;UASG;Objeto;Unidade de Fornecimento;key
160211 - Pregão | 00003/2023;3;468995 - ALVO DE TIRO;ALVO DE TIRO, MATERIAL PAPEL CARTÃO, TIPO QUADRADO, TAMANHO 104 X 103 CM, CARACTERÍSTICAS ADICIONAIS ALVO PARA FUZIL, DE COMPETIÇÃO, 300 M.;21/10/2023;2024-10-21; 160211 - 20  B I B;100.0;01.089.802/0001-82 - L C L COMERCIO DE ALVOS LTDA.;1.93;100.0;https://contratos.sistema.gov.br/transparencia/compras/461669/itens/4568699/show;Pregão;3;2023;160211;Aquisição de material de instrução, manobra e patrulhamento nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.(CCALC);Unidade;3_2023_3
160211 - Pregão | 00003/2023;6;250677 - OBRÉIA;OBRÉIA, MATERIAL PAPEL CELULOSE VEGETAL, FORMATO CIRCULAR, APRESENTAÇÃO AUTO ADESIVA, COR BRANCA, TAMANHO PADRÃO, APLICAÇÃO COBRIR FUROS CAUSADOS POR PROJÉTEIS NOS ALVOS.;21/10/2023;2024-10-21; 160211 - 20  B I B;20.0;32.316.475/0001-88 - H2G COMERCIAL DE ETIQUETAS E PAPEIS LTDA;4.78;20.0;https://contratos.sistema.gov.br/transparencia/compras/461669/itens/4568702/show;Pregão;3;2023;160211;Aquisição de material de instrução, manobra e patrulhamento nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.(CCALC);Milheiro;3_2023_6
160211 - Pregão | 00003/2023;14;432375 - BARBANTE;BARBANTE, MATERIAL ALGODÃO, COR LARANJA, DIÂMETRO 4 MM, CARACTERÍSTICAS ADICIONAIS TORCIDO;21/10/2023;2024-10-21; 160211 - 20  B I B;5.0;30.759.356/0001-74 - BEATRIZ SULZBACH CORNELIUS LTDA;18.3;5.0;https://contratos.sistema.gov.br/transparencia/compras/461669/itens/4568709/show;Pregão;3;2023;160211;Aquisição de material de instrução, manobra e patrulhamento nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.(CCALC);Rolo 350,00 G;3_2023_14
160211 - Pregão | 00003/2023;15;603422 - REDE DE NEBLINA;REDE DE NEBLINA, MATERIAL NYLON, COMPRIMENTO 3 M, LARGURA 2 M, TAMANHO TRAMA 15 MM, COR CAMUFLADO;21/10/2023;2024-10-21; 160211 - 20  B I B;5.0;22.640.120/0001-96 - BL COMERCIO DE ARTIGOS DE PESCA LTDA;89.8;5.0;https://contratos.sistema.gov.br/transparencia/compras/461669/itens/4568710/show;Pregão;3;2023;160211;Aquisição de material de instrução, manobra e patrulhamento nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.(CCALC);Unidade;3_2023_15
160211 - Pregão | 00003/2023;17;470921 - LONA PLÁSTICA;LONA PLÁSTICA, ESPESSURA 100 MICRA, LARGURA 6 M, COMPRIMENTO 100 M, COR PRETA, APLICAÇÃO PROTEÇÃO PISOS E OUTROS MATERIAIS EM REFORMAS.;21/10/2023;2024-10-21; 160211 - 20  B I B;1.0;32.863.478/0001-31 - CAMILA TEREZINHA DO COUTO SILVEIRA FERNANDES;270.0;1.0;https://contratos.sistema.gov.br/transparencia/compras/461669/itens/4568712/show;Pregão;3;2023;160211;Aquisição de material de instrução, manobra e patrulhamento nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.(CCALC);Rolo 100,00 M;3_2023_17
160211 - Pregão | 00003/2023;19;328796 - PÁ;PÁ, MATERIAL CABO MADEIRA DE LEI, APLICAÇÃO JARDINAGEM, MATERIAL FERRO, TAMANHO PEQUENO;21/10/2023;2024-10-21; 160211 - 20  B I B;4.0;40.044.357/0001-96 - CJC COMERCIO VAREJISTA E ATACADISTA DE FERRAMENTAS LTDA;9.76;4.0;https://contratos.sistema.gov.br/transparencia/compras/461669/itens/4568714/show;Pregão;3;2023;160211;Aquisição de material de instrução, manobra e patrulhamento nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.(CCALC);Unidade;3_2023_19
160211 - Pregão | 00003/2023;29;600700 - FITA SINALIZAÇÃO;FITA SINALIZAÇÃO, MATERIAL POLIPROPILENO, COMPRIMENTO 200 M, LARGURA 7 CM, COR PRETA E AMARELA, APLICAÇÃO DEMARCAÇÃO E ISOLAMENTO, CARACTERÍSTICAS ADICIONAIS SEM ADESIVOS;21/10/2023;2024-10-21; 160211 - 20  B I B;20.0;14.984.352/0001-33 - EPINET COMERCIO DE EQUIPAMENTOS DE PROTECAO LTDA;6.4;20.0;https://contratos.sistema.gov.br/transparencia/compras/461669/itens/4568724/show;Pregão;3;2023;160211;Aquisição de material de instrução, manobra e patrulhamento nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.(CCALC);Unidade;3_2023_29
160211 - Pregão | 00003/2023;31;425226 - GRAMPO GRAMPEADOR;GRAMPO GRAMPEADOR, MATERIAL METAL, TRATAMENTO SUPERFICIAL GALVANIZADO/ COBREADO, TAMANHO 26/6, USO GRAMPEADOR DE MESA;21/10/2023;2024-10-21; 160211 - 20  B I B;10.0;49.203.563/0001-76 - FENIX SOLUCOES COMERCIO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA LTDA;3.98;10.0;https://contratos.sistema.gov.br/transparencia/compras/461669/itens/4568725/show;Pregão;3;2023;160211;Aquisição de material de instrução, manobra e patrulhamento nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.(CCALC);Unidade;3_2023_31
160211 - Pregão | 00003/2023;35;295472 - BASTÃO SINALIZADOR;BASTÃO SINALIZADOR, TIPO LUMINOSO, COMPRIMENTO 6 POL, COR VERMELHA/VERDE/ BRANCA, DURAÇÃO 12 H, APLICAÇÃO SOCORRO E SALVAMENTO EMBARCAÇÕES, CARACTERÍSTICAS ADICIONAIS QUIMILUMINESCENTE, A PROVA D´ÁGUA E AUTO-CONTIDO;23/10/2023;2024-10-22; 160211 - 20  B I B;150.0;41.406.069/0001-05 - ARMA DEFENSE IMPORTACAO E EXPORTACAO LTDA;4.35;58.0;https://contratos.sistema.gov.br/transparencia/compras/461669/itens/4568729/show;Pregão;3;2023;160211;Aquisição de material de instrução, manobra e patrulhamento nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.(CCALC);Unidade;3_2023_35
160211 - Pregão | 00003/2023;37;295674 - TINTA PINTURA FACIAL;TINTA PINTURA FACIAL, COR VARIADA, APLICAÇÃO ARTÍSTICO;23/10/2023;2024-10-22; 160211 - 20  B I B;150.0;41.406.069/0001-05 - ARMA DEFENSE IMPORTACAO E EXPORTACAO LTDA;17.8;133.0;https://contratos.sistema.gov.br/transparencia/compras/461669/itens/4568731/show;Pregão;3;2023;160211;Aquisição de material de instrução, manobra e patrulhamento nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.(CCALC);Unidade;3_2023_37
160211 - Pregão | 00003/2023;49;600612 - SABÃO PÓ;SABÃO PÓ, ASPECTO FÍSICO PÓ, COMPOSIÇÃO ÁCIDOS GRAXOS VEGETAIS, ÁLCALIS, SULFATO, CARBONA, CARACTERÍSTICAS ADICIONAIS AMARELO, UTIIZADO EM LIMPEZA EM GERAL;21/10/2023;2024-10-21; 160211 - 20  B I B;1000.0;48.566.347/0001-22 - TELES SOLUCOES EMPRESARIAIS LTDA;3.27;1000.0;https://contratos.sistema.gov.br/transparencia/compras/461669/itens/4568742/show;Pregão;3;2023;160211;Aquisição de material de instrução, manobra e patrulhamento nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.(CCALC);Pacote 1,00 KG;3_2023_49
160211 - Pregão | 00003/2023;50;483990 - DETERGENTE;DETERGENTE, COMPOSIÇÃO ANIÔNICO CONCENTRADO LIVRE DE FOSFATO, APLICAÇÃO LIMPEZA MANUAL E ULTRASSÔNICA DE COMPONENTES DE E Q, CARACTERÍSTICAS ADICIONAIS SOLÚVEL EM ÁGUA, ASPECTO FÍSICO LÍQUIDO;21/10/2023;2024-10-21; 160211 - 20  B I B;1000.0;45.442.952/0001-01 - MIXSUPPLY COMERCIO DE PRODUTOS DE LIMPEZA LTDA;1.35;1000.0;https://contratos.sistema.gov.br/transparencia/compras/461669/itens/4568743/show;Pregão;3;2023;160211;Aquisição de material de instrução, manobra e patrulhamento nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.(CCALC);Embalagem 500,00 ML;3_2023_50
160211 - Pregão | 00003/2023;51;304142 - SACO;SACO, MATERIAL PLÁSTICO, CAPACIDADE 2 KG, APLICAÇÃO ACONDICIONAMENTO DE ALIMENTOS, CARACTERÍSTICAS ADICIONAIS BOBINA PICOTADA, ALTURA 35 CM, LARGURA 25 CM, ESPESSURA 0,04 MM;21/10/2023;2024-10-21; 160211 - 20  B I B;20.0;45.477.573/0001-49 - MERCADAO DAS EMBALAGENS LTDA;11.0;10.0;https://contratos.sistema.gov.br/transparencia/compras/461669/itens/4568744/show;Pregão;3;2023;160211;Aquisição de material de instrução, manobra e patrulhamento nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.(CCALC);Bobina 500,00 UN;3_2023_51
160211 - Pregão | 00003/2023;56;396052 - GUARDANAPO DE PAPEL;GUARDANAPO DE PAPEL, MATERIAL CELULOSE, LARGURA 24 CM, COMPRIMENTO 24 CM, COR BRANCA, TIPO FOLHAS DUPLA, CARACTERÍSTICAS ADICIONAIS EXTRA MACIO;21/10/2023;2024-10-21; 160211 - 20  B I B;1000.0;45.471.842/0001-60 - NEW MAX DISTRIBUIDORA LTDA;1.5;1000.0;https://contratos.sistema.gov.br/transparencia/compras/461669/itens/4568748/show;Pregão;3;2023;160211;Aquisição de material de instrução, manobra e patrulhamento nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.(CCALC);Pacote 50,00 UN;3_2023_56
160211 - Pregão | 00003/2023;58;362248 - LONA;LONA, MATERIAL POLIPROPILENO, APLICAÇÃO BANNER, COR BRANCA, LARGURA 914 MM, TIPO IMPERMEÁVEL, CARACTERÍSTICAS ADICIONAIS DUPLA FACE, COMPRIMENTO 15 M;21/10/2023;2024-10-21; 160211 - 20  B I B;10.0;37.584.385/0001-91 - GABRIEL AMARO BOGADO VENDAS;83.19;8.0;https://contratos.sistema.gov.br/transparencia/compras/461669/itens/4568749/show;Pregão;3;2023;160211;Aquisição de material de instrução, manobra e patrulhamento nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.(CCALC);Metro quadrado;3_2023_58
160211 - Pregão | 00003/2023;64;286844 - TOALHA MESA;TOALHA MESA, MATERIAL PLÁSTICO, COMPRIMENTO 2,30 M, LARGURA 1,70 M, CARACTERÍSTICAS ADICIONAIS DECORADO;21/10/2023;2024-10-21; 160211 - 20  B I B;20.0;30.759.356/0001-74 - BEATRIZ SULZBACH CORNELIUS LTDA;68.0;20.0;https://contratos.sistema.gov.br/transparencia/compras/461669/itens/4568752/show;Pregão;3;2023;160211;Aquisição de material de instrução, manobra e patrulhamento nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.(CCALC);Unidade;3_2023_64
160211 - Pregão | 00003/2023;68;607796 - HALTERE;HALTERE, MATERIAL BORRACHA, TIPO MACIÇO, FORMA REDONDA, PESO 12 KG, APLICAÇÃO GINÁSTICA E TREINAMENTO DESPORTIVO;21/10/2023;2024-10-21; 160211 - 20  B I B;4.0;18.023.458/0001-21 - PLACIDO E PLACIDO LTDA;227.0;4.0;https://contratos.sistema.gov.br/transparencia/compras/461669/itens/4568754/show;Pregão;3;2023;160211;Aquisição de material de instrução, manobra e patrulhamento nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.(CCALC);Unidade;3_2023_68
160211 - Pregão | 00003/2023;69;605500 - HALTERE;HALTERE, MATERIAL FERRO, TIPO MACIÇO, REVESTIMENTO BORRACHA PVC- CLORETO DE POLIVINILA, FORMA CHALEIRA, PESO 18 KG, COR PRETA, APLICAÇÃO GINÁSTICA E TREINAMENTO DESPORTIVO;21/10/2023;2024-10-21; 160211 - 20  B I B;4.0;18.023.458/0001-21 - PLACIDO E PLACIDO LTDA;308.0;4.0;https://contratos.sistema.gov.br/transparencia/compras/461669/itens/4568755/show;Pregão;3;2023;160211;Aquisição de material de instrução, manobra e patrulhamento nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.(CCALC);Unidade;3_2023_69
160211 - Pregão | 00004/2023;39;464018 - FITA ISOLANTE ELÉTRICA;FITA ISOLANTE ELÉTRICA, MATERIAL BÁSICO FILME DE PVC, RESISTÊNCIA À TENSÃO ATÉ 750 V, COR PRETA, CLASSE TEMPERATURA 90 °C, LARGURA NOMINAL 12 MM, ESPESSURA NOMINAL 0,18 MM, COMPRIMENTO NOMINAL 20 M;22/02/2024;2025-02-22; 160211 - 20  B I B;30.0;07.048.323/0001-02 - RC RAMOS COMERCIO LTDA;3.7;30.0;https://contratos.sistema.gov.br/transparencia/compras/500803/itens/4928645/show;Pregão;4;2023;160211;Eventual aquisição de material de expediente. (GCALC);Unidade;4_2023_39
160211 - Pregão | 00004/2023;77;476893 - QUADRO AVISOS;QUADRO AVISOS, MATERIAL VIDRO TEMPERADO LISO, COMPRIMENTO 1,50 M, LARGURA 1,50 M, FINALIDADE ESCRITA, CARACTERÍSTICAS ADICIONAIS FUNDO BRANCO, FORMATO QUADRADO, ESPESSURA 6 MM;22/02/2024;2025-02-22; 160211 - 20  B I B;1.0;28.411.224/0001-05 - SUELEN DE SOUZA VITAL LTDA;700.0;1.0;https://contratos.sistema.gov.br/transparencia/compras/500803/itens/4960648/show;Pregão;4;2023;160211;Eventual aquisição de material de expediente. (GCALC);Unidade;4_2023_77
160211 - Pregão | 00004/2023;105;419219 - COPO DESCARTÁVEL;COPO DESCARTÁVEL, MATERIAL POLIPROPILENO, CAPACIDADE 200 ML, APLICAÇÃO LÍQUIDOS FRIOS E QUENTES, CARACTERÍSTICAS ADICIONAIS ATÓXICO, DE ACORDO C/ NORMA ABNT, NBR 14865, COR BRANCO;22/02/2024;2025-02-22; 160211 - 20  B I B;200.0;51.412.036/0001-13 - NAKA EXPRESS LTDA;4.27;200.0;https://contratos.sistema.gov.br/transparencia/compras/500803/itens/4928709/show;Pregão;4;2023;160211;Eventual aquisição de material de expediente. (GCALC);Pacote 100,00 UN;4_2023_105
160211 - Pregão | 00004/2023;106;392703 - GUARDANAPO DE PAPEL;GUARDANAPO DE PAPEL, MATERIAL CELULOSE, LARGURA 22 CM, COMPRIMENTO 24 CM, COR BRANCA, TIPO FOLHAS SIMPLES;22/02/2024;2025-02-22; 160211 - 20  B I B;300.0;42.671.235/0001-55 - VILLAS CESTAS COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;0.97;300.0;https://contratos.sistema.gov.br/transparencia/compras/500803/itens/4928710/show;Pregão;4;2023;160211;Eventual aquisição de material de expediente. (GCALC);Pacote 50,00 UN;4_2023_106
160211 - Pregão | 00004/2023;110;304142 - SACO;SACO, MATERIAL PLÁSTICO, CAPACIDADE 2 KG, APLICAÇÃO ACONDICIONAMENTO DE ALIMENTOS, CARACTERÍSTICAS ADICIONAIS BOBINA PICOTADA, ALTURA 35 CM, LARGURA 25 CM, ESPESSURA 0,04 MM;22/02/2024;2025-02-22; 160211 - 20  B I B;100.0;44.207.436/0001-21 - JORDAO LICITACOES E SERVICOS LTDA;13.83;100.0;https://contratos.sistema.gov.br/transparencia/compras/500803/itens/4928714/show;Pregão;4;2023;160211;Eventual aquisição de material de expediente. (GCALC);Rolo 500,00 UN;4_2023_110
160211 - Pregão | 90002/2024;1;19542 - PRESTAÇÃO DE SERVIÇOS DE LAVANDERIA;Serviços  comuns  de  lavanderia,  inclundo transporte, pesagem, lavagem, apli cação deamaciante  com  perfume,  calandragem,higienização, secagem, alvejamen to, passar,embalagem  e  entregas  em  horáriospreestabelecidos pela Unidade.;26/04/2024;2025-04-26; 160211 - 20  B I B;1200.0;15.272.846/0001-58 - PS SERVICOS DE LAVANDERIA LTDA;8.0;1200.0;https://contratos.sistema.gov.br/transparencia/compras/521387/itens/5124230/show;Pregão;90002;2024;160211;Contratação de serviços comuns de lavanderia, incluíndo transporte, pesagem, lavagem, calandragem, higienização, perfume, secagem, embalagem e entrega.;KILOGRAMA;90002_2024_1
160212 - Pregão | 00009/2023;4;338574 - PEÇA,ACESSÓRIO BOBINA;PEÇA/ACESSÓRIO BOBINA, NOME PEÇA/ACESSÓRIO BOBINA;16/01/2024;2025-01-16; 160212 - 27  B LOG;55556.0;27.028.013/0001-25 - GRIFFIN AUTO CENTER LTDA;1.0;55556.0;https://contratos.sistema.gov.br/transparencia/compras/496224/itens/4867894/show;Pregão;9;2023;160212;Aquisição de peças, componentes e acessórios novos, com as mesmas especificações técnicas e padrões de qualidade das peças genuínas (ABNT NBR15296), destinados à aplicação na manutenção em 2¨ escalão de veículos pertencentes á frota do 27¨ Batalhão Logístico e Organizações Militares apoiadas.;Unidade;9_2023_4
160212 - Pregão | 00009/2023;5;338574 - PEÇA,ACESSÓRIO BOBINA;PEÇA/ACESSÓRIO BOBINA, NOME PEÇA/ACESSÓRIO BOBINA;16/01/2024;2025-01-16; 160212 - 27  B LOG;5000.0;27.028.013/0001-25 - GRIFFIN AUTO CENTER LTDA;1.0;5000.0;https://contratos.sistema.gov.br/transparencia/compras/496224/itens/4867895/show;Pregão;9;2023;160212;Aquisição de peças, componentes e acessórios novos, com as mesmas especificações técnicas e padrões de qualidade das peças genuínas (ABNT NBR15296), destinados à aplicação na manutenção em 2¨ escalão de veículos pertencentes á frota do 27¨ Batalhão Logístico e Organizações Militares apoiadas.;Unidade;9_2023_5
160212 - Pregão | 00009/2023;6;338574 - PEÇA,ACESSÓRIO BOBINA;PEÇA/ACESSÓRIO BOBINA, NOME PEÇA/ACESSÓRIO BOBINA;16/01/2024;2025-01-16; 160212 - 27  B LOG;5000.0;27.028.013/0001-25 - GRIFFIN AUTO CENTER LTDA;1.0;5000.0;https://contratos.sistema.gov.br/transparencia/compras/496224/itens/4867896/show;Pregão;9;2023;160212;Aquisição de peças, componentes e acessórios novos, com as mesmas especificações técnicas e padrões de qualidade das peças genuínas (ABNT NBR15296), destinados à aplicação na manutenção em 2¨ escalão de veículos pertencentes á frota do 27¨ Batalhão Logístico e Organizações Militares apoiadas.;Unidade;9_2023_6
160212 - Pregão | 00009/2023;9;338574 - PEÇA,ACESSÓRIO BOBINA;PEÇA/ACESSÓRIO BOBINA, NOME PEÇA/ACESSÓRIO BOBINA;16/01/2024;2025-01-16; 160212 - 27  B LOG;5000.0;27.028.013/0001-25 - GRIFFIN AUTO CENTER LTDA;1.0;5000.0;https://contratos.sistema.gov.br/transparencia/compras/496224/itens/4867899/show;Pregão;9;2023;160212;Aquisição de peças, componentes e acessórios novos, com as mesmas especificações técnicas e padrões de qualidade das peças genuínas (ABNT NBR15296), destinados à aplicação na manutenção em 2¨ escalão de veículos pertencentes á frota do 27¨ Batalhão Logístico e Organizações Militares apoiadas.;Unidade;9_2023_9
160212 - Pregão | 00009/2023;14;338574 - PEÇA,ACESSÓRIO BOBINA;PEÇA/ACESSÓRIO BOBINA, NOME PEÇA/ACESSÓRIO BOBINA;16/01/2024;2025-01-16; 160212 - 27  B LOG;10000.0;27.028.013/0001-25 - GRIFFIN AUTO CENTER LTDA;1.0;4265.0;https://contratos.sistema.gov.br/transparencia/compras/496224/itens/4867904/show;Pregão;9;2023;160212;Aquisição de peças, componentes e acessórios novos, com as mesmas especificações técnicas e padrões de qualidade das peças genuínas (ABNT NBR15296), destinados à aplicação na manutenção em 2¨ escalão de veículos pertencentes á frota do 27¨ Batalhão Logístico e Organizações Militares apoiadas.;Unidade;9_2023_14
160212 - Pregão | 00009/2023;15;338574 - PEÇA,ACESSÓRIO BOBINA;PEÇA/ACESSÓRIO BOBINA, NOME PEÇA/ACESSÓRIO BOBINA;16/01/2024;2025-01-16; 160212 - 27  B LOG;10000.0;27.028.013/0001-25 - GRIFFIN AUTO CENTER LTDA;1.0;10000.0;https://contratos.sistema.gov.br/transparencia/compras/496224/itens/4867905/show;Pregão;9;2023;160212;Aquisição de peças, componentes e acessórios novos, com as mesmas especificações técnicas e padrões de qualidade das peças genuínas (ABNT NBR15296), destinados à aplicação na manutenção em 2¨ escalão de veículos pertencentes á frota do 27¨ Batalhão Logístico e Organizações Militares apoiadas.;Unidade;9_2023_15
160212 - Pregão | 00009/2023;21;338574 - PEÇA,ACESSÓRIO BOBINA;PEÇA/ACESSÓRIO BOBINA, NOME PEÇA/ACESSÓRIO BOBINA;16/01/2024;2025-01-16; 160212 - 27  B LOG;30000.0;27.028.013/0001-25 - GRIFFIN AUTO CENTER LTDA;1.0;30000.0;https://contratos.sistema.gov.br/transparencia/compras/496224/itens/4867911/show;Pregão;9;2023;160212;Aquisição de peças, componentes e acessórios novos, com as mesmas especificações técnicas e padrões de qualidade das peças genuínas (ABNT NBR15296), destinados à aplicação na manutenção em 2¨ escalão de veículos pertencentes á frota do 27¨ Batalhão Logístico e Organizações Militares apoiadas.;Unidade;9_2023_21
160212 - Pregão | 00009/2023;22;338574 - PEÇA,ACESSÓRIO BOBINA;PEÇA/ACESSÓRIO BOBINA, NOME PEÇA/ACESSÓRIO BOBINA;16/01/2024;2025-01-16; 160212 - 27  B LOG;40000.0;27.028.013/0001-25 - GRIFFIN AUTO CENTER LTDA;1.0;40000.0;https://contratos.sistema.gov.br/transparencia/compras/496224/itens/4867912/show;Pregão;9;2023;160212;Aquisição de peças, componentes e acessórios novos, com as mesmas especificações técnicas e padrões de qualidade das peças genuínas (ABNT NBR15296), destinados à aplicação na manutenção em 2¨ escalão de veículos pertencentes á frota do 27¨ Batalhão Logístico e Organizações Militares apoiadas.;Unidade;9_2023_22
160212 - Pregão | 00009/2023;23;338574 - PEÇA,ACESSÓRIO BOBINA;PEÇA/ACESSÓRIO BOBINA, NOME PEÇA/ACESSÓRIO BOBINA;16/01/2024;2025-01-16; 160212 - 27  B LOG;40000.0;27.028.013/0001-25 - GRIFFIN AUTO CENTER LTDA;1.0;40000.0;https://contratos.sistema.gov.br/transparencia/compras/496224/itens/4867913/show;Pregão;9;2023;160212;Aquisição de peças, componentes e acessórios novos, com as mesmas especificações técnicas e padrões de qualidade das peças genuínas (ABNT NBR15296), destinados à aplicação na manutenção em 2¨ escalão de veículos pertencentes á frota do 27¨ Batalhão Logístico e Organizações Militares apoiadas.;Unidade;9_2023_23
160212 - Pregão | 00009/2023;24;338574 - PEÇA,ACESSÓRIO BOBINA;PEÇA/ACESSÓRIO BOBINA, NOME PEÇA/ACESSÓRIO BOBINA;16/01/2024;2025-01-16; 160212 - 27  B LOG;10000.0;27.028.013/0001-25 - GRIFFIN AUTO CENTER LTDA;1.0;10000.0;https://contratos.sistema.gov.br/transparencia/compras/496224/itens/4867914/show;Pregão;9;2023;160212;Aquisição de peças, componentes e acessórios novos, com as mesmas especificações técnicas e padrões de qualidade das peças genuínas (ABNT NBR15296), destinados à aplicação na manutenção em 2¨ escalão de veículos pertencentes á frota do 27¨ Batalhão Logístico e Organizações Militares apoiadas.;Unidade;9_2023_24
