Número da Compra;Número do Item;Descrição;Descrição Detalhada;Início da Vigência;Fim da Vigência;Unidade;Qtd. Autorizada;Fornecedor;Val. Unitário;Qtd. Saldo;Link do Item;Tipo de Compra;Número do Pregão;Ano do Pregão;UASG;key;Número da Compra_y;Objeto;Número do Item_y;Descrição_y;Descrição Complementar;Unidade de Fornecimento;Ano do Pregão_y;Número do Pregão_y
Pregão | 00010/2023;45;251700 - JOGO CHAVE;JOGO CHAVE, MATERIAL AÇO CROMO VANÁDIO, TIPO FIXA, QUANTIDADE PEÇAS 8, APLICAÇÃO MANUTENÇÃO EQUIPAMENTO MECÂNICO/ ELETRÔNICO, COMPONENTES 6X7, 8X9, 10X11, 12X13, 14X15, 16X17, 18X19, 20X2 2, ACABAMENTO SUPERFICIAL CROMADO;17/05/2024;17/05/2025;160224 - PQ R MNT/5;10.0;13.338.681/0001-44 - COMERCIAL SPONCHIADO LTDA;60.27;0.0;https://contratos.sistema.gov.br/transparencia/compras/523532/itens/5148638/show;Pregão;10;2023;160224;10_2023_45;10/2023;Objeto: Pregăo Eletrônico -  Aquisiçăo de insumos e ferramentas gerais para oficina, nos termos da tabela abaixo, conforme condiçőes e exigęncias estabelecidas neste instrumento.;45;JOGO CHAVE;JOGO CHAVE, MATERIAL AÇO CROMO VANÁDIO, TIPO FIXA, QUANTIDADE PEÇAS 8,        APLICAÇĂO MANUTENÇĂO EQUIPAMENTO MECÂNICO/ ELETRÔNICO, COMPONENTES 6X7, 8X9,  10X11, 12X13, 14X15, 16X17, 18X19, 20X2 2, ACABAMENTO SUPERFICIAL CROMADO;Jogo;2023;10
Pregão | 00010/2023;46;251700 - JOGO CHAVE;JOGO CHAVE, MATERIAL AÇO CROMO VANÁDIO, TIPO FIXA, QUANTIDADE PEÇAS 8, APLICAÇÃO MANUTENÇÃO EQUIPAMENTO MECÂNICO/ ELETRÔNICO, COMPONENTES 6X7, 8X9, 10X11, 12X13, 14X15, 16X17, 18X19, 20X2 2, ACABAMENTO SUPERFICIAL CROMADO;17/05/2024;17/05/2025;160224 - PQ R MNT/5;10.0;19.225.144/0001-74 - JUME'S MATERIAL DE CONSTRUCAO LTDA;31.94;0.0;https://contratos.sistema.gov.br/transparencia/compras/523532/itens/5148639/show;Pregão;10;2023;160224;10_2023_46;10/2023;Objeto: Pregăo Eletrônico -  Aquisiçăo de insumos e ferramentas gerais para oficina, nos termos da tabela abaixo, conforme condiçőes e exigęncias estabelecidas neste instrumento.;46;JOGO CHAVE;JOGO CHAVE, MATERIAL AÇO CROMO VANÁDIO, TIPO FIXA, QUANTIDADE PEÇAS 8,        APLICAÇĂO MANUTENÇĂO EQUIPAMENTO MECÂNICO/ ELETRÔNICO, COMPONENTES 6X7, 8X9,  10X11, 12X13, 14X15, 16X17, 18X19, 20X2 2, ACABAMENTO SUPERFICIAL CROMADO;Jogo;2023;10
Pregão | 00010/2023;47;456292 - DISCO CORTE;DISCO CORTE, MATERIAL ÓXIDO ALUMÍNIO, DIÂMETRO 115 MM, DIÂMETRO FURO 22,22 MM, CARACTERÍSTICAS ADICIONAIS REFORÇADO TELA FIBRA DE VIDRO, ESPESSURA 1 MM;17/05/2024;17/05/2025;160224 - PQ R MNT/5;20.0;08.658.622/0001-13 - J. J. VITALLI;1.2;0.0;https://contratos.sistema.gov.br/transparencia/compras/523532/itens/5148640/show;Pregão;10;2023;160224;10_2023_47;10/2023;Objeto: Pregăo Eletrônico -  Aquisiçăo de insumos e ferramentas gerais para oficina, nos termos da tabela abaixo, conforme condiçőes e exigęncias estabelecidas neste instrumento.;47;DISCO CORTE;DISCO CORTE, MATERIAL ÓXIDO ALUMÍNIO, DIÂMETRO 115 MM, DIÂMETRO FURO 22,22 MM,CARACTERÍSTICAS ADICIONAIS REFORÇADO TELA FIBRA DE VIDRO, ESPESSURA 1 MM;Unidade;2023;10
Pregão | 00010/2023;48;483487 - FITA ISOLANTE ELÉTRICA ADESIVA;FITA ISOLANTE ELÉTRICA ADESIVA, MATERIAL DORSO BORRACHA DE ETILENO-PROPILENO, TIPO ADESIVO AUTO FUSãO, TEMPERATURA MÁXIMA OPERAÇÃO 90° °C, LARGURA NOMINAL 19 MM, ESPESSURA NOMINAL 0,76 MM, COMPRIMENTO NOMINAL 10 M, COR PRETA, NORMAS TÉCNICAS ASTM-D-4388, RESISTÊNCIA À TENSÃO 69 KV, APLICAÇÃO QUALQUER SUPERFÍCIE;17/05/2024;17/05/2025;160224 - PQ R MNT/5;100.0;13.338.681/0001-44 - COMERCIAL SPONCHIADO LTDA;17.95;0.0;https://contratos.sistema.gov.br/transparencia/compras/523532/itens/5148641/show;Pregão;10;2023;160224;10_2023_48;10/2023;Objeto: Pregăo Eletrônico -  Aquisiçăo de insumos e ferramentas gerais para oficina, nos termos da tabela abaixo, conforme condiçőes e exigęncias estabelecidas neste instrumento.;48;FITA ISOLANTE ELÉTRICA ADESIVA;FITA ISOLANTE ELÉTRICA ADESIVA, MATERIAL DORSO BORRACHA DE ETILENO-PROPILENO, TIPO ADESIVO AUTO FUSăO, TEMPERATURA MÁXIMA OPERAÇĂO 90¨ ¨C, LARGURA NOMINAL  19 MM, ESPESSURA NOMINAL 0,76 MM, COMPRIMENTO NOMINAL 10 M, COR PRETA, NORMAS TÉCNICAS ASTM-D-4388, RESISTĘNCIA Ŕ TENSĂO 69 KV, APLICAÇĂO QUALQUER          SUPERFÍCIE;Unidade;2023;10
Pregão | 00010/2023;49;344948 - FITA ISOLANTE ELÉTRICA;FITA ISOLANTE ELÉTRICA, MATERIAL BÁSICO FILME DE PVC, LARGURA NOMINAL 18 MM, COMPRIMENTO NOMINAL 20 M;17/05/2024;17/05/2025;160224 - PQ R MNT/5;200.0;13.338.681/0001-44 - COMERCIAL SPONCHIADO LTDA;1.2;0.0;https://contratos.sistema.gov.br/transparencia/compras/523532/itens/5148642/show;Pregão;10;2023;160224;10_2023_49;10/2023;Objeto: Pregăo Eletrônico -  Aquisiçăo de insumos e ferramentas gerais para oficina, nos termos da tabela abaixo, conforme condiçőes e exigęncias estabelecidas neste instrumento.;49;FITA ISOLANTE ELÉTRICA;FITA ISOLANTE ELÉTRICA, MATERIAL BÁSICO FILME DE PVC, LARGURA NOMINAL 18 MM,  COMPRIMENTO NOMINAL 20 M;Unidade;2023;10
Pregão | 00010/2023;50;605730 - JOGO CHAVE;"JOGO CHAVE, MATERIAL AÇO CROMO VANÁDIO, TIPO SOQUETE 1/2"" ESTRIADO, QUANTIDADE PEÇAS 22, APLICAÇÃO CONSERTOS EM GERAL, COMPONENTES 3/8, 7/16, 1/2, 9/16, 5/ 8, 11/16, 3/4, 13/16, 7/8 ,, ACESSÓRIOS MALETA, CABO T, EXTENSÃO 5POL, 10 POL, CATRACA";18/05/2024;17/05/2025;160224 - PQ R MNT/5;5.0;46.988.889/0001-68 - 4 NINJAS COMERCIO E DISTRIBUICAO DE PRODUTOS LTDA;1138.23;0.0;https://contratos.sistema.gov.br/transparencia/compras/523532/itens/5148643/show;Pregão;10;2023;160224;10_2023_50;10/2023;Objeto: Pregăo Eletrônico -  Aquisiçăo de insumos e ferramentas gerais para oficina, nos termos da tabela abaixo, conforme condiçőes e exigęncias estabelecidas neste instrumento.;50;JOGO CHAVE;JOGO CHAVE, MATERIAL AÇO CROMO VANÁDIO, TIPO SOQUETE 1/2´ ESTRIADO, QUANTIDADEPEÇAS 22, APLICAÇĂO CONSERTOS EM GERAL, COMPONENTES 3/8, 7/16, 1/2, 9/16, 5/  8, 11/16, 3/4, 13/16, 7/8 ,, ACESSÓRIOS MALETA, CABO T, EXTENSĂO 5POL, 10 POL,CATRACA;Unidade;2023;10
Pregão | 00010/2023;51;369251 - LIMPADOR CONTATO ELÉTRICO/ELETRÔNICO;LIMPADOR CONTATO ELÉTRICO/ELETRÔNICO, APLICAÇÃO LIMPEZA COMPONENTES ELÉTRICOS, APRESENTAÇÃO AEROSOL, CARACTERÍSTICAS ADICIONAIS FÁCIL EVAPORAÇÃO, NÃO CONDUTOR/INFLAMÁVEL, SEM CF C;17/05/2024;17/05/2025;160224 - PQ R MNT/5;60.0;46.636.768/0001-57 - MAED COMERCIO E SERVICOS ADMINISTRATIVOS LTDA;10.0;0.0;https://contratos.sistema.gov.br/transparencia/compras/523532/itens/5148644/show;Pregão;10;2023;160224;10_2023_51;10/2023;Objeto: Pregăo Eletrônico -  Aquisiçăo de insumos e ferramentas gerais para oficina, nos termos da tabela abaixo, conforme condiçőes e exigęncias estabelecidas neste instrumento.;51;LIMPADOR CONTATO ELÉTRICO/ELETRÔNICO;LIMPADOR CONTATO ELÉTRICO/ELETRÔNICO, APLICAÇĂO LIMPEZA COMPONENTES ELÉTRICOS,APRESENTAÇĂO AEROSOL, CARACTERÍSTICAS ADICIONAIS FÁCIL EVAPORAÇĂO, NĂO        CONDUTOR/INFLAMÁVEL, SEM CF C;Frasco 300,00 ML;2023;10
Pregão | 00010/2023;52;261317 - DESENGRIMPANTE;DESENGRIMPANTE, APRESENTAÇÃO SPRAY, FINALIDADE ELIMINAR FERRUGEM/ REPELIR UMIDADE/ LUBRIFICAR, APLICAÇÃO LUBRIFICANTE E ANTICORROSIVO;17/05/2024;17/05/2025;160224 - PQ R MNT/5;100.0;46.636.768/0001-57 - MAED COMERCIO E SERVICOS ADMINISTRATIVOS LTDA;6.13;0.0;https://contratos.sistema.gov.br/transparencia/compras/523532/itens/5148645/show;Pregão;10;2023;160224;10_2023_52;10/2023;Objeto: Pregăo Eletrônico -  Aquisiçăo de insumos e ferramentas gerais para oficina, nos termos da tabela abaixo, conforme condiçőes e exigęncias estabelecidas neste instrumento.;52;DESENGRIMPANTE;DESENGRIMPANTE, APRESENTAÇĂO SPRAY, FINALIDADE ELIMINAR FERRUGEM/ REPELIR     UMIDADE/ LUBRIFICAR, APLICAÇĂO LUBRIFICANTE E ANTICORROSIVO;Frasco 300,00 ML;2023;10
Pregão | 00010/2023;53;405796 - JOGO CHAVE;JOGO CHAVE, MATERIAL AÇO, TIPO ESTRELA, QUANTIDADE PEÇAS 7, APLICAÇÃO OFICINA MECÂNICA/ CARPINTARIA, CARACTERÍSTICAS ADICIONAIS COM CATRACA MODELO PLANA, TAMANHO 8X9, 8X10, 10X11, 12X13, 14X15, 16X18 E 17X19 MM;17/05/2024;17/05/2025;160224 - PQ R MNT/5;8.0;13.338.681/0001-44 - COMERCIAL SPONCHIADO LTDA;445.5;8.0;https://contratos.sistema.gov.br/transparencia/compras/523532/itens/5148646/show;Pregão;10;2023;160224;10_2023_53;10/2023;Objeto: Pregăo Eletrônico -  Aquisiçăo de insumos e ferramentas gerais para oficina, nos termos da tabela abaixo, conforme condiçőes e exigęncias estabelecidas neste instrumento.;53;JOGO CHAVE;JOGO CHAVE, MATERIAL AÇO, TIPO ESTRELA, QUANTIDADE PEÇAS 7, APLICAÇĂO OFICINA MECÂNICA/ CARPINTARIA, CARACTERÍSTICAS ADICIONAIS COM CATRACA MODELO PLANA,   TAMANHO 8X9, 8X10, 10X11, 12X13, 14X15, 16X18 E 17X19 MM;Jogo;2023;10
Pregão | 00010/2023;54;373705 - JOGO CHAVE;JOGO CHAVE, MATERIAL AÇO CROMO VANÁDIO, TIPO ESTRELA, QUANTIDADE PEÇAS 12, COMPONENTES 6X7,8X9,10X11,12X13,14X15,16X17,18X19,20X22,21X23 MM;18/05/2024;17/05/2025;160224 - PQ R MNT/5;8.0;46.988.889/0001-68 - 4 NINJAS COMERCIO E DISTRIBUICAO DE PRODUTOS LTDA;229.53;0.0;https://contratos.sistema.gov.br/transparencia/compras/523532/itens/5148647/show;Pregão;10;2023;160224;10_2023_54;10/2023;Objeto: Pregăo Eletrônico -  Aquisiçăo de insumos e ferramentas gerais para oficina, nos termos da tabela abaixo, conforme condiçőes e exigęncias estabelecidas neste instrumento.;54;JOGO CHAVE;JOGO CHAVE, MATERIAL AÇO CROMO VANÁDIO, TIPO ESTRELA, QUANTIDADE PEÇAS 12,    COMPONENTES 6X7,8X9,10X11,12X13,14X15,16X17,18X19,20X22,21X23 MM;Jogo;2023;10
Pregão | 00010/2023;55;328216 - JOGO CHAVE;JOGO CHAVE, MATERIAL AÇO CROMO VANÁDIO, TIPO FIXA, QUANTIDADE PEÇAS 8, COMPONENTES 6X7, 8X9, 10X11, 12X13, 14X15, 16X17, 18X19, 20X2 MM, ACABAMENTO SUPERFICIAL NIQUELADO E CROMADO;18/05/2024;17/05/2025;160224 - PQ R MNT/5;8.0;46.988.889/0001-68 - 4 NINJAS COMERCIO E DISTRIBUICAO DE PRODUTOS LTDA;137.2;0.0;https://contratos.sistema.gov.br/transparencia/compras/523532/itens/5148648/show;Pregão;10;2023;160224;10_2023_55;10/2023;Objeto: Pregăo Eletrônico -  Aquisiçăo de insumos e ferramentas gerais para oficina, nos termos da tabela abaixo, conforme condiçőes e exigęncias estabelecidas neste instrumento.;55;JOGO CHAVE;JOGO CHAVE, MATERIAL AÇO CROMO VANÁDIO, TIPO FIXA, QUANTIDADE PEÇAS 8,        COMPONENTES 6X7, 8X9, 10X11, 12X13, 14X15, 16X17, 18X19, 20X2 MM, ACABAMENTO  SUPERFICIAL NIQUELADO E CROMADO;Jogo;2023;10
Pregão | 00010/2023;56;355399 - JOGO CHAVE;JOGO CHAVE, MATERIAL AÇO, TIPO BIELA, QUANTIDADE PEÇAS 12 UN, COMPONENTES 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18 E 19 MM;17/05/2024;17/05/2025;160224 - PQ R MNT/5;8.0;42.440.902/0001-99 - OLIVEIRA FERRAMENTAS LTDA;156.13;0.0;https://contratos.sistema.gov.br/transparencia/compras/523532/itens/5148649/show;Pregão;10;2023;160224;10_2023_56;10/2023;Objeto: Pregăo Eletrônico -  Aquisiçăo de insumos e ferramentas gerais para oficina, nos termos da tabela abaixo, conforme condiçőes e exigęncias estabelecidas neste instrumento.;56;JOGO CHAVE;JOGO CHAVE, MATERIAL AÇO, TIPO BIELA, QUANTIDADE PEÇAS 12 UN, COMPONENTES 8,  9, 10, 11, 12, 13, 14, 15, 16, 17, 18 E 19 MM;Jogo;2023;10
Pregão | 00010/2023;57;358607 - JOGO CHAVE;"JOGO CHAVE, MATERIAL AÇO CROMO VANÁDIO, TIPO HEXAGONAL, QUANTIDADE PEÇAS 12 POL, COMPONENTES 1/2;1/4;3/4;3/8;3/16;5/8;5/16;7/8;7/16;7/32;9/16; 1, CARACTERÍSTICAS ADICIONAIS COM ANEL DE RETENÇÃO";17/05/2024;17/05/2025;160224 - PQ R MNT/5;8.0;46.344.050/0001-97 - SUL AGUA EQUIPAMENTOS LTDA;137.2;0.0;https://contratos.sistema.gov.br/transparencia/compras/523532/itens/5148650/show;Pregão;10;2023;160224;10_2023_57;10/2023;Objeto: Pregăo Eletrônico -  Aquisiçăo de insumos e ferramentas gerais para oficina, nos termos da tabela abaixo, conforme condiçőes e exigęncias estabelecidas neste instrumento.;57;JOGO CHAVE;"JOGO CHAVE, MATERIAL AÇO CROMO VANÁDIO, TIPO HEXAGONAL, QUANTIDADE PEÇAS 12   POL, COMPONENTES 1/2;1/4;3/4;3/8;3/16;5/8;5/16;7/8;7/16;7/32;9/16; 1,         CARACTERÍSTICAS ADICIONAIS COM ANEL DE RETENÇĂO";Jogo;2023;10
Pregão | 00010/2023;58;416686 - JOGO CHAVE;"JOGO CHAVE, MATERIAL AÇO CROMO VANÁDIO, TIPO SOQUETE 1/2"" ESTRIADO, QUANTIDADE PEÇAS 24, COMPONENTES MANIVELA/CABO T/EXTENSÃO: 5 E 10 POL/CATRACA/JUNT A";18/05/2024;17/05/2025;160224 - PQ R MNT/5;8.0;46.988.889/0001-68 - 4 NINJAS COMERCIO E DISTRIBUICAO DE PRODUTOS LTDA;620.0;0.0;https://contratos.sistema.gov.br/transparencia/compras/523532/itens/5148651/show;Pregão;10;2023;160224;10_2023_58;10/2023;Objeto: Pregăo Eletrônico -  Aquisiçăo de insumos e ferramentas gerais para oficina, nos termos da tabela abaixo, conforme condiçőes e exigęncias estabelecidas neste instrumento.;58;JOGO CHAVE;JOGO CHAVE, MATERIAL AÇO CROMO VANÁDIO, TIPO SOQUETE 1/2´ ESTRIADO, QUANTIDADEPEÇAS 24, COMPONENTES MANIVELA/CABO T/EXTENSĂO: 5 E 10 POL/CATRACA/JUNT A;Jogo;2023;10
Pregão | 00010/2023;59;328216 - JOGO CHAVE;JOGO CHAVE, MATERIAL AÇO CROMO VANÁDIO, TIPO FIXA, QUANTIDADE PEÇAS 8, COMPONENTES 6X7, 8X9, 10X11, 12X13, 14X15, 16X17, 18X19, 20X2 MM, ACABAMENTO SUPERFICIAL NIQUELADO E CROMADO;18/05/2024;17/05/2025;160224 - PQ R MNT/5;8.0;46.988.889/0001-68 - 4 NINJAS COMERCIO E DISTRIBUICAO DE PRODUTOS LTDA;135.81;0.0;https://contratos.sistema.gov.br/transparencia/compras/523532/itens/5148652/show;Pregão;10;2023;160224;10_2023_59;10/2023;Objeto: Pregăo Eletrônico -  Aquisiçăo de insumos e ferramentas gerais para oficina, nos termos da tabela abaixo, conforme condiçőes e exigęncias estabelecidas neste instrumento.;59;JOGO CHAVE;JOGO CHAVE, MATERIAL AÇO CROMO VANÁDIO, TIPO FIXA, QUANTIDADE PEÇAS 8,        COMPONENTES 6X7, 8X9, 10X11, 12X13, 14X15, 16X17, 18X19, 20X2 MM, ACABAMENTO  SUPERFICIAL NIQUELADO E CROMADO;Jogo;2023;10
Pregão | 00010/2023;60;262376 - ÓLEO LUBRIFICANTE.;ÓLEO LUBRIFICANTE., APRESENTAÇÃO AEROSOL, ORIGEM MINERAL DERIVADO DE PETRÓLEO, CARACTERÍSTICAS ADICIONAIS ADITIVOS INIBIDORES CORROSÃO E OXIDAÇÃO, DESENGR I, APLICAÇÃO LUBRIFICAÇÃO DE PEÇAS, TIPO WD-40;17/05/2024;17/05/2025;160224 - PQ R MNT/5;100.0;42.440.902/0001-99 - OLIVEIRA FERRAMENTAS LTDA;6.63;0.0;https://contratos.sistema.gov.br/transparencia/compras/523532/itens/5148653/show;Pregão;10;2023;160224;10_2023_60;10/2023;Objeto: Pregăo Eletrônico -  Aquisiçăo de insumos e ferramentas gerais para oficina, nos termos da tabela abaixo, conforme condiçőes e exigęncias estabelecidas neste instrumento.;60;ÓLEO LUBRIFICANTE.;ÓLEO LUBRIFICANTE., APRESENTAÇĂO AEROSOL, ORIGEM MINERAL DERIVADO DE PETRÓLEO,CARACTERÍSTICAS ADICIONAIS ADITIVOS INIBIDORES CORROSĂO E OXIDAÇĂO, DESENGR I,APLICAÇĂO LUBRIFICAÇĂO DE PEÇAS, TIPO WD-40;Unidade;2023;10
Pregão | 00010/2023;61;236219 - DESENGRAXANTE;DESENGRAXANTE, ASPECTO FÍSICO PÓ, COMPOSIÇÃO HIDRÓXIDO DE SÓDIO E SAIS ALCALINOS, CARACTERÍSTICAS ADICIONAIS SOLÚVEL EM ÁGUA, APLICAÇÃO LIMPEZA PEÇAS DE ARMAMENTO;17/05/2024;17/05/2025;160224 - PQ R MNT/5;10.0;36.374.350/0001-65 - DIOGO EMANUEL KUHN & CIA. LTDA;99.0;10.0;https://contratos.sistema.gov.br/transparencia/compras/523532/itens/5148654/show;Pregão;10;2023;160224;10_2023_61;10/2023;Objeto: Pregăo Eletrônico -  Aquisiçăo de insumos e ferramentas gerais para oficina, nos termos da tabela abaixo, conforme condiçőes e exigęncias estabelecidas neste instrumento.;61;DESENGRAXANTE;DESENGRAXANTE, ASPECTO FÍSICO PÓ, COMPOSIÇĂO HIDRÓXIDO DE SÓDIO E SAIS        ALCALINOS, CARACTERÍSTICAS ADICIONAIS SOLÚVEL EM ÁGUA, APLICAÇĂO LIMPEZA PEÇASDE ARMAMENTO;Unidade;2023;10
Pregão | 00010/2023;62;451280 - SOQUETE COM ENCAIXE PARA FERRAMENTA;"SOQUETE COM ENCAIXE PARA FERRAMENTA, MATERIAL AÇO CROMO VANÁDIO, TIPO SEXTAVADO, TAMANHO 1 ½ POL, TRATAMENTO SUPERFICIAL NIQUELADO E CROMADO, CARACTERÍSTICAS ADICIONAIS ESPIGA QUADRADA DE ½""";18/05/2024;17/05/2025;160224 - PQ R MNT/5;10.0;03.744.301/0001-18 - ABREU, MARTINS & CIA LTDA;15.73;10.0;https://contratos.sistema.gov.br/transparencia/compras/523532/itens/5148655/show;Pregão;10;2023;160224;10_2023_62;10/2023;Objeto: Pregăo Eletrônico -  Aquisiçăo de insumos e ferramentas gerais para oficina, nos termos da tabela abaixo, conforme condiçőes e exigęncias estabelecidas neste instrumento.;62;SOQUETE COM ENCAIXE PARA FERRAMENTA;SOQUETE COM ENCAIXE PARA FERRAMENTA, MATERIAL AÇO CROMO VANÁDIO, TIPO         SEXTAVADO, TAMANHO 1 ˝ POL, TRATAMENTO SUPERFICIAL NIQUELADO E CROMADO,       CARACTERÍSTICAS ADICIONAIS ESPIGA QUADRADA DE ˝´;Unidade;2023;10
Pregão | 00010/2023;63;451280 - SOQUETE COM ENCAIXE PARA FERRAMENTA;"SOQUETE COM ENCAIXE PARA FERRAMENTA, MATERIAL AÇO CROMO VANÁDIO, TIPO SEXTAVADO, TAMANHO 1 ½ POL, TRATAMENTO SUPERFICIAL NIQUELADO E CROMADO, CARACTERÍSTICAS ADICIONAIS ESPIGA QUADRADA DE ½""";18/05/2024;17/05/2025;160224 - PQ R MNT/5;10.0;03.744.301/0001-18 - ABREU, MARTINS & CIA LTDA;15.6;10.0;https://contratos.sistema.gov.br/transparencia/compras/523532/itens/5148656/show;Pregão;10;2023;160224;10_2023_63;10/2023;Objeto: Pregăo Eletrônico -  Aquisiçăo de insumos e ferramentas gerais para oficina, nos termos da tabela abaixo, conforme condiçőes e exigęncias estabelecidas neste instrumento.;63;SOQUETE COM ENCAIXE PARA FERRAMENTA;SOQUETE COM ENCAIXE PARA FERRAMENTA, MATERIAL AÇO CROMO VANÁDIO, TIPO         SEXTAVADO, TAMANHO 1 ˝ POL, TRATAMENTO SUPERFICIAL NIQUELADO E CROMADO,       CARACTERÍSTICAS ADICIONAIS ESPIGA QUADRADA DE ˝´;Unidade;2023;10
Pregão | 00010/2023;64;451280 - SOQUETE COM ENCAIXE PARA FERRAMENTA;"SOQUETE COM ENCAIXE PARA FERRAMENTA, MATERIAL AÇO CROMO VANÁDIO, TIPO SEXTAVADO, TAMANHO 1 ½ POL, TRATAMENTO SUPERFICIAL NIQUELADO E CROMADO, CARACTERÍSTICAS ADICIONAIS ESPIGA QUADRADA DE ½""";18/05/2024;17/05/2025;160224 - PQ R MNT/5;10.0;03.744.301/0001-18 - ABREU, MARTINS & CIA LTDA;15.9;10.0;https://contratos.sistema.gov.br/transparencia/compras/523532/itens/5148657/show;Pregão;10;2023;160224;10_2023_64;10/2023;Objeto: Pregăo Eletrônico -  Aquisiçăo de insumos e ferramentas gerais para oficina, nos termos da tabela abaixo, conforme condiçőes e exigęncias estabelecidas neste instrumento.;64;SOQUETE COM ENCAIXE PARA FERRAMENTA;SOQUETE COM ENCAIXE PARA FERRAMENTA, MATERIAL AÇO CROMO VANÁDIO, TIPO         SEXTAVADO, TAMANHO 1 ˝ POL, TRATAMENTO SUPERFICIAL NIQUELADO E CROMADO,       CARACTERÍSTICAS ADICIONAIS ESPIGA QUADRADA DE ˝´;Unidade;2023;10
Pregão | 00010/2023;65;451280 - SOQUETE COM ENCAIXE PARA FERRAMENTA;"SOQUETE COM ENCAIXE PARA FERRAMENTA, MATERIAL AÇO CROMO VANÁDIO, TIPO SEXTAVADO, TAMANHO 1 ½ POL, TRATAMENTO SUPERFICIAL NIQUELADO E CROMADO, CARACTERÍSTICAS ADICIONAIS ESPIGA QUADRADA DE ½""";18/05/2024;17/05/2025;160224 - PQ R MNT/5;10.0;03.744.301/0001-18 - ABREU, MARTINS & CIA LTDA;15.45;10.0;https://contratos.sistema.gov.br/transparencia/compras/523532/itens/5148658/show;Pregão;10;2023;160224;10_2023_65;10/2023;Objeto: Pregăo Eletrônico -  Aquisiçăo de insumos e ferramentas gerais para oficina, nos termos da tabela abaixo, conforme condiçőes e exigęncias estabelecidas neste instrumento.;65;SOQUETE COM ENCAIXE PARA FERRAMENTA;SOQUETE COM ENCAIXE PARA FERRAMENTA, MATERIAL AÇO CROMO VANÁDIO, TIPO         SEXTAVADO, TAMANHO 1 ˝ POL, TRATAMENTO SUPERFICIAL NIQUELADO E CROMADO,       CARACTERÍSTICAS ADICIONAIS ESPIGA QUADRADA DE ˝´;Unidade;2023;10
Pregão | 00010/2023;66;451280 - SOQUETE COM ENCAIXE PARA FERRAMENTA;"SOQUETE COM ENCAIXE PARA FERRAMENTA, MATERIAL AÇO CROMO VANÁDIO, TIPO SEXTAVADO, TAMANHO 1 ½ POL, TRATAMENTO SUPERFICIAL NIQUELADO E CROMADO, CARACTERÍSTICAS ADICIONAIS ESPIGA QUADRADA DE ½""";17/05/2024;17/05/2025;160224 - PQ R MNT/5;10.0;46.344.050/0001-97 - SUL AGUA EQUIPAMENTOS LTDA;34.92;10.0;https://contratos.sistema.gov.br/transparencia/compras/523532/itens/5148659/show;Pregão;10;2023;160224;10_2023_66;10/2023;Objeto: Pregăo Eletrônico -  Aquisiçăo de insumos e ferramentas gerais para oficina, nos termos da tabela abaixo, conforme condiçőes e exigęncias estabelecidas neste instrumento.;66;SOQUETE COM ENCAIXE PARA FERRAMENTA;SOQUETE COM ENCAIXE PARA FERRAMENTA, MATERIAL AÇO CROMO VANÁDIO, TIPO         SEXTAVADO, TAMANHO 1 ˝ POL, TRATAMENTO SUPERFICIAL NIQUELADO E CROMADO,       CARACTERÍSTICAS ADICIONAIS ESPIGA QUADRADA DE ˝´;Unidade;2023;10
Pregão | 00010/2023;67;451280 - SOQUETE COM ENCAIXE PARA FERRAMENTA;"SOQUETE COM ENCAIXE PARA FERRAMENTA, MATERIAL AÇO CROMO VANÁDIO, TIPO SEXTAVADO, TAMANHO 1 ½ POL, TRATAMENTO SUPERFICIAL NIQUELADO E CROMADO, CARACTERÍSTICAS ADICIONAIS ESPIGA QUADRADA DE ½""";17/05/2024;17/05/2025;160224 - PQ R MNT/5;10.0;42.440.902/0001-99 - OLIVEIRA FERRAMENTAS LTDA;20.62;10.0;https://contratos.sistema.gov.br/transparencia/compras/523532/itens/5148660/show;Pregão;10;2023;160224;10_2023_67;10/2023;Objeto: Pregăo Eletrônico -  Aquisiçăo de insumos e ferramentas gerais para oficina, nos termos da tabela abaixo, conforme condiçőes e exigęncias estabelecidas neste instrumento.;67;SOQUETE COM ENCAIXE PARA FERRAMENTA;SOQUETE COM ENCAIXE PARA FERRAMENTA, MATERIAL AÇO CROMO VANÁDIO, TIPO         SEXTAVADO, TAMANHO 1 ˝ POL, TRATAMENTO SUPERFICIAL NIQUELADO E CROMADO,       CARACTERÍSTICAS ADICIONAIS ESPIGA QUADRADA DE ˝´;Unidade;2023;10
