Número da Compra;Número do Item;Descrição;Descrição Detalhada;Início da Vigência;Fim da Vigência;Unidade;Qtd. Autorizada;Fornecedor;Val. Unitário;Qtd. Saldo;Link do Item;Tipo de Compra;Número do Pregão;Ano do Pregão;UASG;Objeto;Unidade de Fornecimento
Pregão | 00003/2023;9;336783 - RESPIRADOR;RESPIRADOR, MATERIAL ELASTÔMERO SINTÉTICO, TAMANHO PEÇA FACIAL TAMANHO REGULAR , APLICAÇÃO 2 RESPIRADORES, CARACTERÍSTICAS ADICIONAIS CARTUCHO VAPORES ORGÂNICOS E GASES ÁCIDOS, TIPO SEMIFACIAL;27/09/2023;27/09/2024;160224 - PQ R MNT/5;200.00000;36.091.140/0001-60 - BLUSAFE EQUIPAMENTOS DE PROTECAO INDIVIDUAL LTDA;116.00;85.00000;https://contratos.sistema.gov.br/transparencia/compras/376090/itens/4461679/show;Pregão;00003;2023;160224;Objeto: Pregão Eletrônico -  Eventual aquisição de material de proteção e segurança individual e coletiva , nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.;Unidade
Pregão | 00003/2023;10;290970 - COMPONENTE RESPIRADOR SEGURANÇA;COMPONENTE RESPIRADOR SEGURANÇA, TIPO RETENTOR 501, REFERÊNCIA FABRIL 5N11, USO RESPIRADOR, APLICAÇÃO EQUIPAMENTO PARA SEGURANÇA E SALVAMENTO;27/09/2023;27/09/2024;160224 - PQ R MNT/5;2000.00000;36.091.140/0001-60 - BLUSAFE EQUIPAMENTOS DE PROTECAO INDIVIDUAL LTDA;10.94;990.00000;https://contratos.sistema.gov.br/transparencia/compras/376090/itens/4461680/show;Pregão;00003;2023;160224;Objeto: Pregão Eletrônico -  Eventual aquisição de material de proteção e segurança individual e coletiva , nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.;Unidade
Pregão | 00003/2023;11;290969 - COMPONENTE RESPIRADOR SEGURANÇA;COMPONENTE RESPIRADOR SEGURANÇA, TIPO FILTRO MECÂNICO USO SIMULTÂNEO CARTUCHO QUÍMICO/C L, REFERÊNCIA FABRIL 5N11, USO RESPIRADOR, APLICAÇÃO EQUIPAMENTO PARA SEGURANÇA E SALVAMENTO;27/09/2023;27/09/2024;160224 - PQ R MNT/5;2000.00000;36.091.140/0001-60 - BLUSAFE EQUIPAMENTOS DE PROTECAO INDIVIDUAL LTDA;10.09;400.00000;https://contratos.sistema.gov.br/transparencia/compras/376090/itens/4461681/show;Pregão;00003;2023;160224;Objeto: Pregão Eletrônico -  Eventual aquisição de material de proteção e segurança individual e coletiva , nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.;Unidade
Pregão | 00003/2023;12;290968 - COMPONENTE RESPIRADOR SEGURANÇA;COMPONENTE RESPIRADOR SEGURANÇA, TIPO CARTUCHO QUÍMICO/VAPORES ORGÂNICOS E GASES ÁCIDOS, REFERÊNCIA FABRIL 6003, USO RESPIRADOR, APLICAÇÃO EQUIPAMENTO PARA SEGURANÇA E SALVAMENTO;27/09/2023;27/09/2024;160224 - PQ R MNT/5;0.00000;12.670.981/0001-63 - PROTEGGERE INDUSTRIA E COMERCIO DE EPI S LTDA;40.00;0.00000;https://contratos.sistema.gov.br/transparencia/compras/376090/itens/4461682/show;Pregão;00003;2023;160224;Objeto: Pregão Eletrônico -  Eventual aquisição de material de proteção e segurança individual e coletiva , nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.;Unidade
Pregão | 00003/2023;13;485533 - MÁSCARA PROTEÇÃO RESP. C/ ANVISA;MÁSCARA PROTEÇÃO RESP. C/ ANVISA, MODELO RESPIRADOR DOBRÁVEL, TIPO BICO DE PATO, MATERIAL CAMADAS FIBRAS SINTÉTICAS, FILTRO EFICIÊNCIA FILTRAÇÃO MÍN. 94% S, CLASSE PFF2, N95 OU EQUIVALENTE, ADICIONAL CARVÃO ATIVADO, COMPONENTE CLIPE NASAL, TIPO FIXAÇÃO TIRAS VEDAÇÃO ANATÔMICA, ADICIONAL 2 C/ VÁLVULA, COR C/ COR, TAMANHO ADULTO, ESTERILIDADE DESCARTÁVEL;27/09/2023;27/09/2024;160224 - PQ R MNT/5;5000.00000;43.219.256/0001-05 - LIFE CLEAN COMERCIO DE EQUIPAMENTOS LTDA;0.60;5000.00000;https://contratos.sistema.gov.br/transparencia/compras/376090/itens/4461683/show;Pregão;00003;2023;160224;Objeto: Pregão Eletrônico -  Eventual aquisição de material de proteção e segurança individual e coletiva , nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.;Unidade
Pregão | 00003/2023;14;257074 - PROTETOR AURICULAR;PROTETOR AURICULAR, MATERIAL POLIURETANO, TAMANHO ÚNICO, CARACTERÍSTICAS ADICIONAIS TIPO PLUG;27/09/2023;27/09/2024;160224 - PQ R MNT/5;2000.00000;34.346.979/0001-76 - AGOS B2G COMERCIAL E SERVICOS EM LICITACOES LTDA;0.78;800.00000;https://contratos.sistema.gov.br/transparencia/compras/376090/itens/4461684/show;Pregão;00003;2023;160224;Objeto: Pregão Eletrônico -  Eventual aquisição de material de proteção e segurança individual e coletiva , nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.;Unidade
Pregão | 00003/2023;15;240136 - AVENTAL;AVENTAL, MATERIAL PVC- CLORETO DE POLIVINILA, MODELO FORRADO, TIPO IMPERMEÁVEL , COR BRANCA, COMPRIMENTO 120 CM, LARGURA 70 CM, CARACTERÍSTICAS ADICIONAIS TIRAS DE AMARRAR FIXAS;27/09/2023;27/09/2024;160224 - PQ R MNT/5;170.00000;14.984.352/0001-33 - EPINET INDUSTRIA E COMERCIO DE EQUIPAMENTOS DE PROTECAO;8.00;70.00000;https://contratos.sistema.gov.br/transparencia/compras/376090/itens/4461685/show;Pregão;00003;2023;160224;Objeto: Pregão Eletrônico -  Eventual aquisição de material de proteção e segurança individual e coletiva , nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.;Unidade
Pregão | 00003/2023;16;240136 - AVENTAL;AVENTAL, MATERIAL PVC- CLORETO DE POLIVINILA, MODELO FORRADO, TIPO IMPERMEÁVEL , COR BRANCA, COMPRIMENTO 120 CM, LARGURA 70 CM, CARACTERÍSTICAS ADICIONAIS TIRAS DE AMARRAR FIXAS;27/09/2023;27/09/2024;160224 - PQ R MNT/5;170.00000;14.984.352/0001-33 - EPINET INDUSTRIA E COMERCIO DE EQUIPAMENTOS DE PROTECAO;8.50;170.00000;https://contratos.sistema.gov.br/transparencia/compras/376090/itens/4461686/show;Pregão;00003;2023;160224;Objeto: Pregão Eletrônico -  Eventual aquisição de material de proteção e segurança individual e coletiva , nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.;Unidade
Pregão | 00003/2023;17;448157 - MÁSCARA SOLDADOR;MÁSCARA SOLDADOR, TIPO FOTOSENSÍVEL, TEMPO ESCURECIMENTO 0,5 MILESSEGUNDOS, TEMPO CLAREAMENTO 0,2/ 0,4 SEGUNDO, ÁREA DE VISÃO 90 X 34 MM, TEMPERATURA OPERAÇÃO-20 + 65 °C, CARACTERÍSTICAS ADICIONAIS ULTRAVIOLETA: DIN16 E INFRAVERMELHO;27/09/2023;27/09/2024;160224 - PQ R MNT/5;20.00000;33.053.130/0001-41 - EPI CURITIBA COMERCIO DE EQUIPAMENTOS DE SEGURANCA LTDA;115.00;0.00000;https://contratos.sistema.gov.br/transparencia/compras/376090/itens/4461687/show;Pregão;00003;2023;160224;Objeto: Pregão Eletrônico -  Eventual aquisição de material de proteção e segurança individual e coletiva , nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.;Unidade
Pregão | 00003/2023;18;263894 - CAPACETE SEGURANÇA;CAPACETE SEGURANÇA, MATERIAL POLIETILENO ALTA DENSIDADE, TIPO ABA BONÉ, TIPO COPA COM ESTRIAS E CASCO RÍGIDO, COR BRANCA, APLICAÇÃO GRUPO DE SALVAMENTO, CARACTERÍSTICAS ADICIONAIS SUSPENSÃO COM CARNEIRA AJUSTÁVEL;27/09/2023;27/09/2024;160224 - PQ R MNT/5;30.00000;14.984.352/0001-33 - EPINET INDUSTRIA E COMERCIO DE EQUIPAMENTOS DE PROTECAO;11.80;0.00000;https://contratos.sistema.gov.br/transparencia/compras/376090/itens/4461689/show;Pregão;00003;2023;160224;Objeto: Pregão Eletrônico -  Eventual aquisição de material de proteção e segurança individual e coletiva , nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.;Unidade
Pregão | 00003/2023;19;286357 - CINTO SEGURANÇA;CINTO SEGURANÇA, MATERIAL POLIÉSTER, USO PARAQUEDISTA;27/09/2023;27/09/2024;160224 - PQ R MNT/5;50.00000;14.183.614/0001-60 - SAFE - SUPPLY & IT SUPRIMENTOS LTDA;54.00;25.00000;https://contratos.sistema.gov.br/transparencia/compras/376090/itens/4461690/show;Pregão;00003;2023;160224;Objeto: Pregão Eletrônico -  Eventual aquisição de material de proteção e segurança individual e coletiva , nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.;Unidade
Pregão | 00003/2023;20;315465 - VESTUÁRIO PROTEÇÃO;VESTUÁRIO PROTEÇÃO, MATERIAL 100% POLIETILENO, TAMANHO GRANDE, COMPONENTES MACACÃO COM CAPUZ E FECHAMENTO COM ZÍPER, TIPO USO PROTEÇÃO NÍVEL C CONTRA PRODUTOS QUÍMICOS, CARACTERÍSTICAS ADICIONAIS COSTURAS TERMOSSELADAS, ELÁSTICO NOS PUNHOS E TOR-;27/09/2023;27/09/2024;160224 - PQ R MNT/5;30.00000;12.670.981/0001-63 - PROTEGGERE INDUSTRIA E COMERCIO DE EPI S LTDA;15.75;10.00000;https://contratos.sistema.gov.br/transparencia/compras/376090/itens/4461691/show;Pregão;00003;2023;160224;Objeto: Pregão Eletrônico -  Eventual aquisição de material de proteção e segurança individual e coletiva , nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.;Unidade
Pregão | 00003/2023;21;486008 - BLUSÃO;BLUSÃO, MATERIAL COURO, TIPO UNISSEX, TIPO MANGA LONGA, TAMANHO SOB MEDIDA;27/09/2023;27/09/2024;160224 - PQ R MNT/5;20.00000;39.905.061/0001-33 - PROEPI EQUIPAMENTOS DE SEGURANCA LTDA;72.00;0.00000;https://contratos.sistema.gov.br/transparencia/compras/376090/itens/4461692/show;Pregão;00003;2023;160224;Objeto: Pregão Eletrônico -  Eventual aquisição de material de proteção e segurança individual e coletiva , nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.;Unidade
Pregão | 00003/2023;22;388205 - JAPONA;JAPONA, MATERIAL NYLON, MATERIAL FORRO MANTA TÉRMICA, TAMANHO G, TIPO MANGA LONGA COM PUNHO, COR AZUL MARINHO;27/09/2023;27/09/2024;160224 - PQ R MNT/5;24.00000;33.053.130/0001-41 - EPI CURITIBA COMERCIO DE EQUIPAMENTOS DE SEGURANCA LTDA;89.74;9.00000;https://contratos.sistema.gov.br/transparencia/compras/376090/itens/4461693/show;Pregão;00003;2023;160224;Objeto: Pregão Eletrônico -  Eventual aquisição de material de proteção e segurança individual e coletiva , nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.;Unidade
Pregão | 00003/2023;23;369561 - TOUCA;TOUCA, TIPO DESCARTÁVEL, MATERIAL TNT, COR BRANCA, APLICAÇÃO COZINHA INDUSTRIAL, CARACTERÍSTICAS ADICIONAIS TAMANHO ÚNICO COM ELÁSTICO;27/09/2023;27/09/2024;160224 - PQ R MNT/5;500.00000;43.219.256/0001-05 - LIFE CLEAN COMERCIO DE EQUIPAMENTOS LTDA;6.00;500.00000;https://contratos.sistema.gov.br/transparencia/compras/376090/itens/4461695/show;Pregão;00003;2023;160224;Objeto: Pregão Eletrônico -  Eventual aquisição de material de proteção e segurança individual e coletiva , nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.;Caixa 100,00 UN
Pregão | 00003/2023;24;281429 - CINTA ELÁSTICA;CINTA ELÁSTICA, MATERIAL ELÁSTICO RESISTENTE, TIPO LOMBAR, TAMANHO G, CARACTERÍSTICAS ADICIONAIS LAVÁVEL, TIPO FECHAMENTO FECHO EM VELCRO;27/09/2023;27/09/2024;160224 - PQ R MNT/5;20.00000;36.091.140/0001-60 - BLUSAFE EQUIPAMENTOS DE PROTECAO INDIVIDUAL LTDA;33.50;0.00000;https://contratos.sistema.gov.br/transparencia/compras/376090/itens/4461696/show;Pregão;00003;2023;160224;Objeto: Pregão Eletrônico -  Eventual aquisição de material de proteção e segurança individual e coletiva , nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.;Unidade
Pregão | 00003/2023;25;483888 - MÁSCARA DESCARTÁVEL USO GERAL;MÁSCARA DESCARTÁVEL USO GERAL, MATERIAL TNT (TECIDO NÃO TECIDO), TIPO FIXAÇÃO CONTORNO TOTAL, COM ELÁSTICO, CARACTERÍSTICAS ADICIONAIS PROTEÇÃO DE BARBA E BIGODE, TAMANHO ÚNICO;27/09/2023;27/09/2024;160224 - PQ R MNT/5;200.00000;43.219.256/0001-05 - LIFE CLEAN COMERCIO DE EQUIPAMENTOS LTDA;6.00;200.00000;https://contratos.sistema.gov.br/transparencia/compras/376090/itens/4461697/show;Pregão;00003;2023;160224;Objeto: Pregão Eletrônico -  Eventual aquisição de material de proteção e segurança individual e coletiva , nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.;Caixa 50,00 UN
Pregão | 00003/2023;26;318400 - LUVA PVC;LUVA PVC, TAMANHO 26 CM, CARACTERÍSTICAS ADICIONAIS FORRO DE ALGODÃO, PALMA E DORSO ÁSPEROS E COM CA/, COR VERDE, TIPO USO MANUSEIO DE ÁCIDOS, ALCALES E DETERGENTES;27/09/2023;27/09/2024;160224 - PQ R MNT/5;50.00000;33.053.130/0001-41 - EPI CURITIBA COMERCIO DE EQUIPAMENTOS DE SEGURANCA LTDA;13.47;30.00000;https://contratos.sistema.gov.br/transparencia/compras/376090/itens/4461698/show;Pregão;00003;2023;160224;Objeto: Pregão Eletrônico -  Eventual aquisição de material de proteção e segurança individual e coletiva , nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.;Par
Pregão | 00003/2023;27;453216 - LUVA ISOLANTE;LUVA ISOLANTE, MATERIAL BORRACHA, COR PRETA, CARACTERÍSTICAS ADICIONAIS CLASSE 4, PARA ALTA TENSÃO 40KV;27/09/2023;27/09/2024;160224 - PQ R MNT/5;2.00000;27.705.841/0001-50 - RLM COMERCIO DE MATERIAL ELETRICO LTDA;1285.00;0.00000;https://contratos.sistema.gov.br/transparencia/compras/376090/itens/4461699/show;Pregão;00003;2023;160224;Objeto: Pregão Eletrônico -  Eventual aquisição de material de proteção e segurança individual e coletiva , nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.;Par
Pregão | 00003/2023;28;254238 - VARA DE MANOBRA;VARA DE MANOBRA, MATERIAL FIBRA VIDRO, TIPO TELESCÓPIO, COMPRIMENTO ENTRE 7 E 9 M, COMPONENTES CABEÇOTE MANOBRA COM TRAVA ANTI-QUEDA E HASTE AÇO, NORMAS TÉCNICAS NBR 11854, APLICAÇÃO SISTEMAS ENERGIZADOS DE ALTA TENSÃO, CARACTERÍSTICAS ADICIONAIS MODULAR DE 6 POSIÇÕES;27/09/2023;27/09/2024;160224 - PQ R MNT/5;2.00000;34.346.979/0001-76 - AGOS B2G COMERCIAL E SERVICOS EM LICITACOES LTDA;1358.34;1.00000;https://contratos.sistema.gov.br/transparencia/compras/376090/itens/4461700/show;Pregão;00003;2023;160224;Objeto: Pregão Eletrônico -  Eventual aquisição de material de proteção e segurança individual e coletiva , nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.;Unidade
Pregão | 00003/2023;31;290968 - COMPONENTE RESPIRADOR SEGURANÇA;COMPONENTE RESPIRADOR SEGURANÇA, TIPO CARTUCHO QUÍMICO/VAPORES ORGÂNICOS E GASES ÁCIDOS, REFERÊNCIA FABRIL 6003, USO RESPIRADOR, APLICAÇÃO EQUIPAMENTO PARA SEGURANÇA E SALVAMENTO;27/09/2023;27/09/2024;160224 - PQ R MNT/5;2000.00000;43.854.777/0001-26 - BUNZL EQUIPAMENTOS PARA PROTECAO INDIVIDUAL LTDA;37.80;2000.00000;https://contratos.sistema.gov.br/transparencia/compras/376090/itens/4461701/show;Pregão;00003;2023;160224;Objeto: Pregão Eletrônico -  Eventual aquisição de material de proteção e segurança individual e coletiva , nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.;Unidade
Pregão | 00002/2023;1;411530 - FUNIL LABORATÓRIO;FUNIL LABORATÓRIO, TIPO USO PARA SEDIMENTAÇÃO, MATERIAL VIDRO, FORMATO CONE IMHOFF, CAPACIDADE 1000 ML, GRADUAÇÃO GRADUADO;17/08/2023;16/08/2024;160224 - PQ R MNT/5;4.00000;21.707.794/0001-06 - FASTLABOR COMERCIAL LTDA;270.00;2.00000;https://contratos.sistema.gov.br/transparencia/compras/372011/itens/4321294/show;Pregão;00002;2023;160224;Objeto: Pregão Eletrônico -  Aquisição de produtos químicos, vidrarias e equipamentos de laboratório, Equipamentos de Proteção Individual (EPIs), e outros equipamentos em geral para oficina de manutenção de armamento.;Unidade
Pregão | 00002/2023;2;439006 - SUPORTE LABORATÓRIO;SUPORTE LABORATÓRIO, MATERIAL PLÁSTICO, TIPO ESTANTE, APLICAÇÃO PARA FUNIL, DIMENSÕES DIÂMETRO MÍNIMO DE 70 MM, CAPACIDADE ATÉ 5 UNIDADES;17/08/2023;16/08/2024;160224 - PQ R MNT/5;2.00000;21.707.794/0001-06 - FASTLABOR COMERCIAL LTDA;168.30;1.00000;https://contratos.sistema.gov.br/transparencia/compras/372011/itens/4321295/show;Pregão;00002;2023;160224;Objeto: Pregão Eletrônico -  Aquisição de produtos químicos, vidrarias e equipamentos de laboratório, Equipamentos de Proteção Individual (EPIs), e outros equipamentos em geral para oficina de manutenção de armamento.;Unidade
Pregão | 00002/2023;3;444268 - ESCOVA LIMPEZA GERAL;ESCOVA LIMPEZA GERAL, MATERIAL CERDAS NÁILON, CARACTERÍSTICAS ADICIONAIS CABO E HASTE DE AÇO, APLICAÇÃO RECIPIENTES TUBULAR E VIDRARIAS, DIÂMETRO 7/8 POL;17/08/2023;16/08/2024;160224 - PQ R MNT/5;4.00000;22.627.453/0001-85 - A C L ASSISTENCIA E COMERCIO DE PRODUTOS PARA LABORATORIOS LTDA;40.02;2.00000;https://contratos.sistema.gov.br/transparencia/compras/372011/itens/4321296/show;Pregão;00002;2023;160224;Objeto: Pregão Eletrônico -  Aquisição de produtos químicos, vidrarias e equipamentos de laboratório, Equipamentos de Proteção Individual (EPIs), e outros equipamentos em geral para oficina de manutenção de armamento.;Unidade
Pregão | 00002/2023;4;409144 - BURETA;BURETA, MATERIAL VIDRO, GRADUAÇÃO GRADUADA, VOLUME 50 ML, ESCALA GRADUAÇÃO MÁXIMA 0,1 EM 0,1 ML, NUMERADA, ACESSÓRIOS COM TORNEIRA DE TEFLON, ADICIONAL COM FAIXA AZUL;17/08/2023;16/08/2024;160224 - PQ R MNT/5;4.00000;21.707.794/0001-06 - FASTLABOR COMERCIAL LTDA;80.00;4.00000;https://contratos.sistema.gov.br/transparencia/compras/372011/itens/4321297/show;Pregão;00002;2023;160224;Objeto: Pregão Eletrônico -  Aquisição de produtos químicos, vidrarias e equipamentos de laboratório, Equipamentos de Proteção Individual (EPIs), e outros equipamentos em geral para oficina de manutenção de armamento.;Unidade
Pregão | 00002/2023;6;440497 - PINÇA LABORATÓRIO;PINÇA LABORATÓRIO, MATERIAL METAL, MODELO CASTALOY, APLICAÇÃO PARA BURETA, COMPRIMENTO CERCA DE 25 CM, ADICIONAL DUPLA E COM MUFA;17/08/2023;16/08/2024;160224 - PQ R MNT/5;2.00000;21.707.794/0001-06 - FASTLABOR COMERCIAL LTDA;151.88;2.00000;https://contratos.sistema.gov.br/transparencia/compras/372011/itens/4321298/show;Pregão;00002;2023;160224;Objeto: Pregão Eletrônico -  Aquisição de produtos químicos, vidrarias e equipamentos de laboratório, Equipamentos de Proteção Individual (EPIs), e outros equipamentos em geral para oficina de manutenção de armamento.;Unidade
Pregão | 00002/2023;7;414249 - PIPETA;PIPETA, TIPO VOLUMÉTRICA, CAPACIDADE 2 ML, MATERIAL VIDRO, ESGOTAMENTO ESGOTAMENTO TOTAL;17/08/2023;16/08/2024;160224 - PQ R MNT/5;10.00000;21.707.794/0001-06 - FASTLABOR COMERCIAL LTDA;9.90;10.00000;https://contratos.sistema.gov.br/transparencia/compras/372011/itens/4321299/show;Pregão;00002;2023;160224;Objeto: Pregão Eletrônico -  Aquisição de produtos químicos, vidrarias e equipamentos de laboratório, Equipamentos de Proteção Individual (EPIs), e outros equipamentos em geral para oficina de manutenção de armamento.;Unidade
Pregão | 00002/2023;9;294510 - DESTILADOR ÁGUA;"DESTILADOR ÁGUA, CAPACIDADE 5 L/H, VOLTAGEM 127/220 V, CARACTERÍSTICAS ADICIONAIS DESLIGAMENTO AUTOMÁTICO NA FALTA DÁGUA; LÂMPAD A, MATERIAL AÇO INOXIDÁVEL, TIPO PILSEN";17/08/2023;16/08/2024;160224 - PQ R MNT/5;1.00000;68.886.605/0001-65 - MARTE EQUIPAMENTOS PARA LABORATORIO LTDA;1746.36;1.00000;https://contratos.sistema.gov.br/transparencia/compras/372011/itens/4321300/show;Pregão;00002;2023;160224;Objeto: Pregão Eletrônico -  Aquisição de produtos químicos, vidrarias e equipamentos de laboratório, Equipamentos de Proteção Individual (EPIs), e outros equipamentos em geral para oficina de manutenção de armamento.;Unidade
Pregão | 00002/2023;10;415453 - PERMANGANATO DE POTÁSSIO;PERMANGANATO DE POTÁSSIO, ASPECTO FÍSICO LÍQUIDO, GRAU DE PUREZA 0,1 N, CARACTERÍSTICA ADICIONAL EM SOLUÇÃO AQUOSA, NÚMERO DE REFERÊNCIA QUÍMICA CAS 7722-64-7;17/08/2023;16/08/2024;160224 - PQ R MNT/5;4.00000;08.238.866/0001-47 - ADONEX COMERCIO DE PRODUTOS PARA LABORATORIO LTDA;62.07;4.00000;https://contratos.sistema.gov.br/transparencia/compras/372011/itens/4321301/show;Pregão;00002;2023;160224;Objeto: Pregão Eletrônico -  Aquisição de produtos químicos, vidrarias e equipamentos de laboratório, Equipamentos de Proteção Individual (EPIs), e outros equipamentos em geral para oficina de manutenção de armamento.;Litro
Pregão | 00002/2023;11;477007 - BALANÇA ELETRÔNICA;BALANÇA ELETRÔNICA, CAPACIDADE PESAGEM 200 KG, VOLTAGEM 110/220 V, CARACTERÍSTICAS ADICIONAIS PLATAFORMA EM AÇO CARBONO, PRATO REMOVÍVEL, TIPO DIGITAL, TIPO PAINEL VISOR DIGITAL, SENSIBILIDADE 20 A 50, MATERIAL AÇO CARBONO;17/08/2023;16/08/2024;160224 - PQ R MNT/5;1.00000;68.886.605/0001-65 - MARTE EQUIPAMENTOS PARA LABORATORIO LTDA;881.10;0.00000;https://contratos.sistema.gov.br/transparencia/compras/372011/itens/4321302/show;Pregão;00002;2023;160224;Objeto: Pregão Eletrônico -  Aquisição de produtos químicos, vidrarias e equipamentos de laboratório, Equipamentos de Proteção Individual (EPIs), e outros equipamentos em geral para oficina de manutenção de armamento.;Unidade
Pregão | 00002/2023;12;460709 - LAVADORA ALTA PRESSÃO;LAVADORA ALTA PRESSÃO, PRESSÃO 400 LB, VAZÃO 26 L/MIN, TENSÃO 110/220 V, POTÊNCIA CONSUMIDA 3 HP, CARACTERÍSTICAS ADICIONAIS ALTA PRESSÃO, MOTOR: 4 POLOS, ACESSÓRIOS COM CARRINHO E MANGUEIRA DE 10 METROS;17/08/2023;16/08/2024;160224 - PQ R MNT/5;2.00000;15.153.524/0001-90 - SANIGRAN LTDA;2196.52;0.00000;https://contratos.sistema.gov.br/transparencia/compras/372011/itens/4321303/show;Pregão;00002;2023;160224;Objeto: Pregão Eletrônico -  Aquisição de produtos químicos, vidrarias e equipamentos de laboratório, Equipamentos de Proteção Individual (EPIs), e outros equipamentos em geral para oficina de manutenção de armamento.;Unidade
Pregão | 00002/2023;13;443713 - CHUVEIRO E LAVA-OLHOS;CHUVEIRO E LAVA-OLHOS, MATERIAL AÇO INOXIDÁVEL, ACABAMENTO PINTURA ELETROSTÁTICA EM EPÓXI, ACIONAMENTO MANUAL ATRAVÉS DE HASTE TRIANGULAR E PLACA EMPURR E, TIPO FIXAÇÃO DIRETAMENTE NO CHÃO, CARACTERÍSTICAS ADICIONAIS TUBULAÇÃO, CONEXÕES, ACESSÓRIOS EM AÇO CARBONO;17/08/2023;16/08/2024;160224 - PQ R MNT/5;2.00000;37.597.436/0001-10 - BUFFOS COMERCIO DE ARTIGOS LTDA;950.00;0.00000;https://contratos.sistema.gov.br/transparencia/compras/372011/itens/4321304/show;Pregão;00002;2023;160224;Objeto: Pregão Eletrônico -  Aquisição de produtos químicos, vidrarias e equipamentos de laboratório, Equipamentos de Proteção Individual (EPIs), e outros equipamentos em geral para oficina de manutenção de armamento.;Unidade
Pregão | 00002/2023;14;308249 - LUVA SEGURANÇA;LUVA SEGURANÇA, MATERIAL LÁTEX NATURAL, TAMANHO ÚNICO, APLICAÇÃO MANUSEIO DE AGENTES ABRASIVOS E ESCORIANTES, CARACTERÍSTICAS ADICIONAIS SUPERFÍCIE EXTERNA ANTIDERRAPANTE, ESPESSURA 0,35 MM, COMPRIMENTO 30 CM, FORMA ANATÔMICA, MODELO PALMA ANTIDERRAPANTE, COR AMARELA, LARGURA 10 CM, GRAMATURA 100 G/M2;17/08/2023;16/08/2024;160224 - PQ R MNT/5;100.00000;18.274.923/0001-05 - MASTERSUL EQUIPAMENTOS DE SEGURANCA LTDA;8.21;100.00000;https://contratos.sistema.gov.br/transparencia/compras/372011/itens/4321305/show;Pregão;00002;2023;160224;Objeto: Pregão Eletrônico -  Aquisição de produtos químicos, vidrarias e equipamentos de laboratório, Equipamentos de Proteção Individual (EPIs), e outros equipamentos em geral para oficina de manutenção de armamento.;Par
Pregão | 00002/2023;15;452759 - BOTA SEGURANÇA;BOTA SEGURANÇA, MATERIAL COURO, MATERIAL SOLA BORRACHA, COR PRETA, TAMANHO 42, TIPO CANO CURTO;17/08/2023;16/08/2024;160224 - PQ R MNT/5;30.00000;34.127.874/0001-26 - RAVINE COMERCIO DE CALCADOS LTDA;44.05;30.00000;https://contratos.sistema.gov.br/transparencia/compras/372011/itens/4321306/show;Pregão;00002;2023;160224;Objeto: Pregão Eletrônico -  Aquisição de produtos químicos, vidrarias e equipamentos de laboratório, Equipamentos de Proteção Individual (EPIs), e outros equipamentos em geral para oficina de manutenção de armamento.;Par
Pregão | 00002/2023;16;336783 - RESPIRADOR;RESPIRADOR, MATERIAL ELASTÔMERO SINTÉTICO, TAMANHO PEÇA FACIAL TAMANHO REGULAR , APLICAÇÃO 2 RESPIRADORES, CARACTERÍSTICAS ADICIONAIS CARTUCHO VAPORES ORGÂNICOS E GASES ÁCIDOS, TIPO SEMIFACIAL;17/08/2023;16/08/2024;160224 - PQ R MNT/5;30.00000;40.411.391/0001-51 - 40.411.391 EDER FERNANDO DE SOUSA;92.00;30.00000;https://contratos.sistema.gov.br/transparencia/compras/372011/itens/4321307/show;Pregão;00002;2023;160224;Objeto: Pregão Eletrônico -  Aquisição de produtos químicos, vidrarias e equipamentos de laboratório, Equipamentos de Proteção Individual (EPIs), e outros equipamentos em geral para oficina de manutenção de armamento.;Unidade
